Video,Label,Frame,Brow_Right_Mag,FPS
video10_final.mp4,Healthy,88,0.02443774492508819,20.0
video10_final.mp4,Healthy,89,0.01976458022494035,20.0
video10_final.mp4,Healthy,90,0.027926574088283976,20.0
video10_final.mp4,Healthy,91,0.022827278109830915,20.0
video10_final.mp4,Healthy,92,0.011636573337620837,20.0
video10_final.mp4,Healthy,93,0.008818863674798129,20.0
video10_final.mp4,Healthy,94,0.017272387917287246,20.0
video10_final.mp4,Healthy,95,0.022667449577257543,20.0
video10_final.mp4,Healthy,96,0.01787168224688363,20.0
video10_final.mp4,Healthy,97,0.013463628266063992,20.0
video10_final.mp4,Healthy,98,0.0666757208117171,20.0
video10_final.mp4,Healthy,99,0.061148094171664114,20.0
video10_final.mp4,Healthy,100,0.07807421030587093,20.0
video11_final.mp4,Healthy,1,0.0,20.0
video11_final.mp4,Healthy,2,0.015680669696765695,20.0
video11_final.mp4,Healthy,3,0.00543578659705601,20.0
video11_final.mp4,Healthy,4,0.010186414206108848,20.0
video11_final.mp4,Healthy,5,0.006583272354884451,20.0
video11_final.mp4,Healthy,6,0.010278391743072003,20.0
video11_final.mp4,Healthy,7,0.0058689605908402295,20.0
video11_final.mp4,Healthy,8,0.006483381690591503,20.0
video11_final.mp4,Healthy,9,0.01788097992090673,20.0
video11_final.mp4,Healthy,10,0.005694530379803062,20.0
video11_final.mp4,Healthy,11,0.0055007265002051725,20.0
video11_final.mp4,Healthy,12,0.009062397756682931,20.0
video11_final.mp4,Healthy,13,0.00575958654590798,20.0
video11_final.mp4,Healthy,14,0.007614523166326628,20.0
video11_final.mp4,Healthy,15,0.010062805864388251,20.0
video11_final.mp4,Healthy,16,0.0053288361250132706,20.0
video11_final.mp4,Healthy,17,0.005699271442713508,20.0
video11_final.mp4,Healthy,18,0.00834402383710482,20.0
video11_final.mp4,Healthy,19,0.012230324954942702,20.0
video11_final.mp4,Healthy,20,0.02422694440174803,20.0
video11_final.mp4,Healthy,21,0.013874684573868491,20.0
video11_final.mp4,Healthy,22,0.010186523190509639,20.0
video11_final.mp4,Healthy,23,0.006142851634924409,20.0
video11_final.mp4,Healthy,24,0.023266969239236254,20.0
video11_final.mp4,Healthy,25,0.013492400365316308,20.0
video11_final.mp4,Healthy,26,0.010771672683405628,20.0
video11_final.mp4,Healthy,27,0.008792148744914886,20.0
video11_final.mp4,Healthy,28,0.00592015410361721,20.0
video11_final.mp4,Healthy,29,0.018876668501892478,20.0
video11_final.mp4,Healthy,30,0.01909195969998649,20.0
video11_final.mp4,Healthy,31,0.006874539328648549,20.0
video11_final.mp4,Healthy,32,0.011642357306622135,20.0
video11_final.mp4,Healthy,33,0.006060156430779509,20.0
video11_final.mp4,Healthy,34,0.008880501040432615,20.0
video11_final.mp4,Healthy,35,0.009390504158448472,20.0
video11_final.mp4,Healthy,36,0.008070885016567676,20.0
video11_final.mp4,Healthy,37,0.013647874589716601,20.0
video11_final.mp4,Healthy,38,0.003963947576090322,20.0
video11_final.mp4,Healthy,39,0.0019843089818251565,20.0
video11_final.mp4,Healthy,40,0.011623284682657891,20.0
video11_final.mp4,Healthy,41,0.006622782269064894,20.0
video11_final.mp4,Healthy,42,0.009818828318617216,20.0
video11_final.mp4,Healthy,43,0.012003140704601024,20.0
video11_final.mp4,Healthy,44,0.008268582139701285,20.0
video11_final.mp4,Healthy,45,0.011494027073881648,20.0
video11_final.mp4,Healthy,46,0.006696007383329366,20.0
video11_final.mp4,Healthy,47,0.013727315385267131,20.0
video11_final.mp4,Healthy,48,0.002730665397705089,20.0
video11_final.mp4,Healthy,49,0.00977754598398062,20.0
video11_final.mp4,Healthy,50,0.01314566739860911,20.0
video11_final.mp4,Healthy,51,0.00672215166293545,20.0
video11_final.mp4,Healthy,52,0.012977920532964477,20.0
video11_final.mp4,Healthy,53,0.034696011495636454,20.0
video11_final.mp4,Healthy,54,0.0736135384775524,20.0
video11_final.mp4,Healthy,55,0.05318350881221002,20.0
video11_final.mp4,Healthy,56,0.030436556911771093,20.0
video11_final.mp4,Healthy,57,0.03464463849225736,20.0
video11_final.mp4,Healthy,58,0.022411626035546525,20.0
video11_final.mp4,Healthy,59,0.03720728054895805,20.0
video11_final.mp4,Healthy,60,0.02437191799910128,20.0
video11_final.mp4,Healthy,61,0.007622665650509338,20.0
video11_final.mp4,Healthy,62,0.03730526688777323,20.0
video11_final.mp4,Healthy,63,0.02329540468391609,20.0
video11_final.mp4,Healthy,64,0.024788920720135752,20.0
video11_final.mp4,Healthy,65,0.014037769257389622,20.0
video11_final.mp4,Healthy,66,0.026423345750213004,20.0
video11_final.mp4,Healthy,67,0.012707874148904709,20.0
video11_final.mp4,Healthy,68,0.010382677760778497,20.0
video11_final.mp4,Healthy,69,0.03890919577819987,20.0
video11_final.mp4,Healthy,70,0.015424503039059245,20.0
video11_final.mp4,Healthy,71,0.02117594790331564,20.0
video11_final.mp4,Healthy,72,0.023590215968460268,20.0
video11_final.mp4,Healthy,73,0.006166002607324233,20.0
video11_final.mp4,Healthy,74,0.028094874517398383,20.0
video11_final.mp4,Healthy,75,0.0367763998658357,20.0
video11_final.mp4,Healthy,76,0.031061764859388243,20.0
video11_final.mp4,Healthy,77,0.012085247547694623,20.0
video11_final.mp4,Healthy,78,0.013677043322139943,20.0
video11_final.mp4,Healthy,79,0.011447796733290811,20.0
video11_final.mp4,Healthy,80,0.03552306622433033,20.0
video11_final.mp4,Healthy,81,0.010186861714272334,20.0
video11_final.mp4,Healthy,82,0.030228274083182925,20.0
video11_final.mp4,Healthy,83,0.020483452583627434,20.0
video11_final.mp4,Healthy,84,0.032145478268943935,20.0
video11_final.mp4,Healthy,85,0.013804990188889992,20.0
video11_final.mp4,Healthy,86,0.0044736860767529965,20.0
video11_final.mp4,Healthy,87,0.0071853197944600905,20.0
video11_final.mp4,Healthy,88,0.008370224502968078,20.0
video11_final.mp4,Healthy,89,0.011761306618214671,20.0
video11_final.mp4,Healthy,90,0.01105353375500629,20.0
video11_final.mp4,Healthy,91,0.008587773118127947,20.0
video11_final.mp4,Healthy,92,0.0033344144956874693,20.0
video11_final.mp4,Healthy,93,0.010193354659026222,20.0
video11_final.mp4,Healthy,94,0.00866159128428907,20.0
video11_final.mp4,Healthy,95,0.017086077807710646,20.0
video11_final.mp4,Healthy,96,0.014315933048892216,20.0
video11_final.mp4,Healthy,97,0.008475081865936483,20.0
video11_final.mp4,Healthy,98,0.013353773421728261,20.0
video11_final.mp4,Healthy,99,0.01316854010774618,20.0
video11_final.mp4,Healthy,100,0.011138632329365001,20.0
video125_final.mp4,Healthy,1,0.0,20.0
video125_final.mp4,Healthy,2,0.039383450649073365,20.0
video125_final.mp4,Healthy,3,0.01033596867561206,20.0
video125_final.mp4,Healthy,4,0.0054914501081894255,20.0
video125_final.mp4,Healthy,5,0.010828578832162953,20.0
video125_final.mp4,Healthy,6,0.00826986057098828,20.0
video125_final.mp4,Healthy,7,0.006292432937308538,20.0
video125_final.mp4,Healthy,8,0.012496191543078421,20.0
video125_final.mp4,Healthy,9,0.014826363735180618,20.0
video125_final.mp4,Healthy,10,0.01470261626731431,20.0
video125_final.mp4,Healthy,11,0.015641312093244916,20.0
video125_final.mp4,Healthy,12,0.00894537674976631,20.0
video125_final.mp4,Healthy,13,0.008750611768224352,20.0
video125_final.mp4,Healthy,14,0.00471388813743685,20.0
video125_final.mp4,Healthy,15,0.012106903958389955,20.0
video125_final.mp4,Healthy,16,0.03124701800627253,20.0
video125_final.mp4,Healthy,17,0.005296751896273105,20.0
video125_final.mp4,Healthy,18,0.016293944622360133,20.0
video125_final.mp4,Healthy,19,0.01937976039320075,20.0
video125_final.mp4,Healthy,20,0.007253163061923621,20.0
video125_final.mp4,Healthy,21,0.006885256453066288,20.0
video125_final.mp4,Healthy,22,0.00879199341831629,20.0
video125_final.mp4,Healthy,23,0.01376832723651842,20.0
video125_final.mp4,Healthy,24,0.011346175089586304,20.0
video125_final.mp4,Healthy,25,0.02368326504575505,20.0
video125_final.mp4,Healthy,26,0.007335013545055238,20.0
video125_final.mp4,Healthy,27,0.018942408409430258,20.0
video125_final.mp4,Healthy,28,0.014746418769500487,20.0
video125_final.mp4,Healthy,29,0.009852626982778426,20.0
video125_final.mp4,Healthy,30,0.014299717858842825,20.0
video125_final.mp4,Healthy,31,0.009421239856240505,20.0
video125_final.mp4,Healthy,32,0.014611829570978518,20.0
video125_final.mp4,Healthy,33,0.009827924161049406,20.0
video125_final.mp4,Healthy,34,0.006428195596753477,20.0
video125_final.mp4,Healthy,35,0.013216923977953104,20.0
video125_final.mp4,Healthy,36,0.01991126554881442,20.0
video125_final.mp4,Healthy,37,0.013121833515456071,20.0
video125_final.mp4,Healthy,38,0.00736927737467161,20.0
video125_final.mp4,Healthy,39,0.009889685022831943,20.0
video125_final.mp4,Healthy,40,0.004905221181553512,20.0
video125_final.mp4,Healthy,41,0.01322916847420937,20.0
video125_final.mp4,Healthy,42,0.0020926647950232297,20.0
video125_final.mp4,Healthy,43,0.007538464232541849,20.0
video125_final.mp4,Healthy,44,0.011213122867224829,20.0
video125_final.mp4,Healthy,45,0.014658456995520625,20.0
video125_final.mp4,Healthy,46,0.021550213587573988,20.0
video125_final.mp4,Healthy,47,0.026678342379132327,20.0
video125_final.mp4,Healthy,48,0.013818224817486124,20.0
video125_final.mp4,Healthy,49,0.0066762322422878806,20.0
video125_final.mp4,Healthy,50,0.01291337052412173,20.0
video125_final.mp4,Healthy,51,0.013411220169832925,20.0
video125_final.mp4,Healthy,52,0.010358375437133409,20.0
video125_final.mp4,Healthy,53,0.006823847828938564,20.0
video125_final.mp4,Healthy,54,0.006389088952884405,20.0
video125_final.mp4,Healthy,55,0.005217366764877759,20.0
video125_final.mp4,Healthy,56,0.012942226580853172,20.0
video125_final.mp4,Healthy,57,0.007483368562115038,20.0
video125_final.mp4,Healthy,58,0.00911049788760495,20.0
video125_final.mp4,Healthy,59,0.010612371261199986,20.0
video125_final.mp4,Healthy,60,0.008305585332903027,20.0
video125_final.mp4,Healthy,61,0.009430155475415947,20.0
video125_final.mp4,Healthy,62,0.02119780064763402,20.0
video125_final.mp4,Healthy,63,0.007942077350455651,20.0
