Video,Label,Frame,Lips_Left_Mag,FPS
video11_final.mp4,Healthy,67,0.008836120516871873,20.0
video11_final.mp4,Healthy,68,0.007734612942805573,20.0
video11_final.mp4,Healthy,69,0.02537755418671689,20.0
video11_final.mp4,Healthy,70,0.019055087416181175,20.0
video11_final.mp4,Healthy,71,0.004133590617643852,20.0
video11_final.mp4,Healthy,72,0.012915500905118109,20.0
video11_final.mp4,Healthy,73,0.004299857012706189,20.0
video11_final.mp4,Healthy,74,0.01891190606838966,20.0
video11_final.mp4,Healthy,75,0.029321708993020147,20.0
video11_final.mp4,Healthy,76,0.024706469555198556,20.0
video11_final.mp4,Healthy,77,0.03494706551806638,20.0
video11_final.mp4,Healthy,78,0.030992772155596104,20.0
video11_final.mp4,Healthy,79,0.020306391442014064,20.0
video11_final.mp4,Healthy,80,0.026551354101426766,20.0
video11_final.mp4,Healthy,81,0.01924137576804664,20.0
video11_final.mp4,Healthy,82,0.029447039029528495,20.0
video11_final.mp4,Healthy,83,0.028772944919800005,20.0
video11_final.mp4,Healthy,84,0.023707885549801008,20.0
video11_final.mp4,Healthy,85,0.022958245401159767,20.0
video11_final.mp4,Healthy,86,0.010616827369820012,20.0
video11_final.mp4,Healthy,87,0.003303144037785439,20.0
video11_final.mp4,Healthy,88,0.008187305557915601,20.0
video11_final.mp4,Healthy,89,0.013288383465131618,20.0
video11_final.mp4,Healthy,90,0.007784425010584359,20.0
video11_final.mp4,Healthy,91,0.0046426925815722594,20.0
video11_final.mp4,Healthy,92,0.009287270513237092,20.0
video11_final.mp4,Healthy,93,0.009775438713041953,20.0
video11_final.mp4,Healthy,94,0.007533518041078595,20.0
video11_final.mp4,Healthy,95,0.01568919760232481,20.0
video11_final.mp4,Healthy,96,0.0073555008289189,20.0
video11_final.mp4,Healthy,97,0.011761562288958019,20.0
video11_final.mp4,Healthy,98,0.018462988739422787,20.0
video11_final.mp4,Healthy,99,0.02804990708117268,20.0
video11_final.mp4,Healthy,100,0.017222079727994617,20.0
video125_final.mp4,Healthy,1,0.0,20.0
video125_final.mp4,Healthy,2,0.01360715284964778,20.0
video125_final.mp4,Healthy,3,0.007297756275327891,20.0
video125_final.mp4,Healthy,4,0.009612358012365225,20.0
video125_final.mp4,Healthy,5,0.013284987575150668,20.0
video125_final.mp4,Healthy,6,0.014873417547900426,20.0
video125_final.mp4,Healthy,7,0.005312735456186979,20.0
video125_final.mp4,Healthy,8,0.006423660785413743,20.0
video125_final.mp4,Healthy,9,0.018565228656014402,20.0
video125_final.mp4,Healthy,10,0.020574688320509956,20.0
video125_final.mp4,Healthy,11,0.005316047311507461,20.0
video125_final.mp4,Healthy,12,0.017315844478077276,20.0
video125_final.mp4,Healthy,13,0.0196996026475751,20.0
video125_final.mp4,Healthy,14,0.009456756611131156,20.0
video125_final.mp4,Healthy,15,0.006007661547336531,20.0
