Video,Label,Frame,Jaw_Left_Mag,FPS
video11_final.mp4,Healthy,96,0.011913396080578535,20.0
video11_final.mp4,Healthy,97,0.01597035012027375,20.0
video11_final.mp4,Healthy,98,0.02058202092423806,20.0
video11_final.mp4,Healthy,99,0.029196815188671982,20.0
video11_final.mp4,Healthy,100,0.01927542440259248,20.0
video125_final.mp4,Healthy,1,0.0,20.0
video125_final.mp4,Healthy,2,0.022296363966634633,20.0
video125_final.mp4,Healthy,3,0.0185804975073489,20.0
video125_final.mp4,Healthy,4,0.012374482084995636,20.0
video125_final.mp4,Healthy,5,0.02026005011707077,20.0
video125_final.mp4,Healthy,6,0.010326864546665013,20.0
video125_final.mp4,Healthy,7,0.005894735674864319,20.0
video125_final.mp4,Healthy,8,0.016615710822306354,20.0
video125_final.mp4,Healthy,9,0.021657648787798762,20.0
video125_final.mp4,Healthy,10,0.033908859030694884,20.0
video125_final.mp4,Healthy,11,0.010041484594171646,20.0
video125_final.mp4,Healthy,12,0.02333727269688622,20.0
video125_final.mp4,Healthy,13,0.009473951572462943,20.0
video125_final.mp4,Healthy,14,0.010023099453350014,20.0
video125_final.mp4,Healthy,15,0.009343533503373799,20.0
video125_final.mp4,Healthy,16,0.02295579678286926,20.0
video125_final.mp4,Healthy,17,0.013737777953286233,20.0
video125_final.mp4,Healthy,18,0.007596255660514346,20.0
video125_final.mp4,Healthy,19,0.02474461811447989,20.0
video125_final.mp4,Healthy,20,0.01102672295047333,20.0
video125_final.mp4,Healthy,21,0.008074906981373014,20.0
video125_final.mp4,Healthy,22,0.016894044155982987,20.0
video125_final.mp4,Healthy,23,0.024032290974050054,20.0
video125_final.mp4,Healthy,24,0.011217102802647101,20.0
video125_final.mp4,Healthy,25,0.015447758929124795,20.0
video125_final.mp4,Healthy,26,0.03626761584138197,20.0
video125_final.mp4,Healthy,27,0.017670791524732492,20.0
video125_final.mp4,Healthy,28,0.013137269084538548,20.0
video125_final.mp4,Healthy,29,0.0050132869166800344,20.0
video125_final.mp4,Healthy,30,0.01806262460884458,20.0
video125_final.mp4,Healthy,31,0.013351544980515415,20.0
video125_final.mp4,Healthy,32,0.016263674620407828,20.0
video125_final.mp4,Healthy,33,0.014836795317909369,20.0
video125_final.mp4,Healthy,34,0.015312716137755165,20.0
video125_final.mp4,Healthy,35,0.008933319510571263,20.0
video125_final.mp4,Healthy,36,0.01719430014221003,20.0
video125_final.mp4,Healthy,37,0.012580597137078932,20.0
video125_final.mp4,Healthy,38,0.007386527574888408,20.0
video125_final.mp4,Healthy,39,0.010554054152460062,20.0
video125_final.mp4,Healthy,40,0.008147018663091816,20.0
video125_final.mp4,Healthy,41,0.020825390180475824,20.0
video125_final.mp4,Healthy,42,0.0026183990658789967,20.0
video125_final.mp4,Healthy,43,0.008314254571691613,20.0
video125_final.mp4,Healthy,44,0.007711845702201476,20.0
video125_final.mp4,Healthy,45,0.0120475037031041,20.0
video125_final.mp4,Healthy,46,0.02907713545445521,20.0
video125_final.mp4,Healthy,47,0.03486985297203722,20.0
video125_final.mp4,Healthy,48,0.016703311907249455,20.0
video125_final.mp4,Healthy,49,0.011171636377537408,20.0
video125_final.mp4,Healthy,50,0.016560693172425332,20.0
video125_final.mp4,Healthy,51,0.007886528037200632,20.0
video125_final.mp4,Healthy,52,0.01584101863637638,20.0
video125_final.mp4,Healthy,53,0.025468137213388524,20.0
video125_final.mp4,Healthy,54,0.01150694902234915,20.0
video125_final.mp4,Healthy,55,0.004646772713600261,20.0
video125_final.mp4,Healthy,56,0.011070255010344358,20.0
video125_final.mp4,Healthy,57,0.00711009575055283,20.0
video125_final.mp4,Healthy,58,0.019639275911572357,20.0
video125_final.mp4,Healthy,59,0.014084468716198052,20.0
video125_final.mp4,Healthy,60,0.005110420538901091,20.0
video125_final.mp4,Healthy,61,0.0069331273944191986,20.0
video125_final.mp4,Healthy,62,0.02823548182449531,20.0
video125_final.mp4,Healthy,63,0.019183962581113042,20.0
video125_final.mp4,Healthy,64,0.00664962978571845,20.0
video125_final.mp4,Healthy,65,0.0047778131459283064,20.0
video125_final.mp4,Healthy,66,0.008313909257082235,20.0
video125_final.mp4,Healthy,67,0.006200598649497603,20.0
video125_final.mp4,Healthy,68,0.009524475816526573,20.0
video125_final.mp4,Healthy,69,0.0028876507651998374,20.0
video125_final.mp4,Healthy,70,0.0121241441110694,20.0
video125_final.mp4,Healthy,71,0.007200415469380973,20.0
video125_final.mp4,Healthy,72,0.006767332775576936,20.0
video125_final.mp4,Healthy,73,0.003476583969303398,20.0
video125_final.mp4,Healthy,74,0.01528877582143625,20.0
video125_final.mp4,Healthy,75,0.013508949010739676,20.0
video125_final.mp4,Healthy,76,0.01668605703143658,20.0
video125_final.mp4,Healthy,77,0.005477046933908868,20.0
video125_final.mp4,Healthy,78,0.027773610481992818,20.0
video125_final.mp4,Healthy,79,0.017234696118614383,20.0
