Brow micro-expression variance mean,Brow micro-expression rapid changes count,Brow velocity (std),Right brow raise (mean),Left brow raise (mean),Left brow raise (std),Inner brow raise (mean),Inner brow raise (std),Brow asymmetry (mean),Temporal brow asymmetry variance,Brow frequency mean,Brow peak frequency,Brow Left surface vector magnitude mean,Brow Left surface variance (current),Brow Left surface variance std,Brow Left surface variance min,Brow Left surface variance max,Brow Left surface dominant angle mean,Brow Left surface dominant angle std,Brow Right surface vector magnitude mean,Brow Right surface variance (current),Brow Right surface variance mean,Brow Right surface variance min,Brow Right surface dominant angle mean,Brow Right surface dominant angle std,Cheek puff micro-expression variance mean,Cheek puff rapid changes count,Cheek raise (mean),Cheek velocity (mean),Cheek velocity (std),Cheek frequency mean,Cheek asymmetry (mean),Cheek Left surface vector magnitude mean,Cheek Left surface variance (current),Cheek Left surface variance mean,Cheek Left surface variance std,Cheek Left surface variance min,Cheek Left surface variance max,Cheek Left surface dominant angle mean,Cheek Left surface dominant angle std,Cheek Right surface vector magnitude mean,Cheek Right surface variance (current),Cheek Right surface variance mean,Cheek Right surface variance min,Cheek Right surface variance max,Cheek Right surface dominant angle mean,Cheek Right surface dominant angle std,Eye widening rapid changes count,Eye ratio (mean),Eye ratio (std),Blink rate,Eye squint velocity (mean),Eye squint velocity (std),Eye Left surface vector magnitude mean,Eye Left surface variance (current),Eye Left surface variance std,Eye Left surface variance min,Eye Left surface variance max,Eye Left surface dominant angle mean,Eye Right surface variance (current),Eye Right surface variance mean,Eye Right surface variance std,Eye Right surface variance min,Eye Right surface variance max,Eye Right surface dominant angle mean,Jaw opening (mean),Jaw opening (std),Jaw opening (min),Jaw velocity (mean),Jaw velocity (std),Jaw asymmetry (mean),Jaw asymmetry (max),Jaw rapid changes count,Jaw frequency mean,Jaw peak frequency,Jaw Left surface variance (current),Jaw Left surface variance min,Jaw Left surface dominant angle mean,Jaw Left surface dominant angle std,Jaw Right surface vector magnitude mean,Jaw Right surface variance (current),Jaw Right surface variance std,Jaw Right surface variance min,Jaw Right surface variance max,Jaw Right surface dominant angle mean,Jaw Right surface dominant angle std,Lip micro-expression rapid changes count,Lip opening (mean),Lip opening (min),Lip opening (max),Lip velocity (std),Lip significant movements count,Lip frequency mean,Lip peak frequency,Lip corner asymmetry (mean),Lip corner asymmetry (max),Lip Left surface vector magnitude mean,Lip Left surface variance (current),Lip Left surface variance mean,Lip Left surface variance std,Lip Left surface variance min,Lip Left surface variance max,Lip Left surface dominant angle mean,Lip Left surface dominant angle std,Lip Right surface variance (current),Lip Right surface variance min,Lip Right surface dominant angle mean,Lip Right surface dominant angle std,Mouth micro-expression rapid changes count,Mouth opening (mean),Mouth opening (min),Mouth opening (max),Mouth velocity (std),Mouth significant movements count,Mouth frequency mean,Mouth peak frequency,Mouth corner asymmetry (mean),Mouth corner asymmetry (max),Mouth Left surface vector magnitude mean,Mouth Left surface variance (current),Mouth Left surface variance mean,Mouth Left surface variance min,Mouth Left surface variance max,Mouth Left surface dominant angle mean,Mouth Left surface dominant angle std,Mouth Right surface vector magnitude mean,Mouth Right surface variance (current),Mouth Right surface variance std,Mouth Right surface variance min,Mouth Right surface dominant angle mean,Mouth Right surface dominant angle std
2.719948678378452e-05,2,0.005225757648315839,0.7654144416260078,0.6809792437884157,0.006412855430228823,0.6437374481320389,0.005987674068841661,0.07958695113867276,1.8761822787247347e-05,1.4597481615776131,7.2319684270721165,0.012942448126025057,2.5755949473416405e-06,4.671535512910715e-06,4.845607334815704e-07,1.6148247832239745e-05,0.08184181969413329,1.5105795608343908,0.013383361333882508,5.346866074516996e-06,2.529778845151836e-06,1.1873622976528517e-07,-0.3424954753930375,1.7119454273667023,0.00010632354198182119,3,-0.47885930970798984,0.009061771385684304,0.004903684414116308,0.9836527422924884,1.1996379900388856,0.0076760089509473346,5.841587684035102e-06,6.033295275275235e-06,4.812010772565926e-06,1.7709979844414186e-07,1.5323507576154002e-05,-0.38034169431666387,1.5621499804805603,0.01768823059196238,1.3275130980330202e-06,1.1712006695915753e-05,4.926562934075312e-07,5.1566501096199014e-05,0.5921556941746482,1.5081746348180072,4,0.07427668595411577,0.009522542952083955,0.8,0.008309623612745955,0.007059599821626664,0.010676090421614243,1.0952707451520886e-06,7.217443794434174e-07,3.090190846462314e-07,3.039954910818321e-06,-0.17443884782021996,2.0345542981421397e-06,2.3354652712201907e-06,2.3098025498538085e-06,1.7244972094084574e-07,9.04776070308931e-06,-0.9311753843753456,0.3035719835872022,0.027586728788863212,0.2520676473544172,0.017605629915607025,0.0176569793307437,0.8208558544001691,0.8208558544001691,2,0.6774818146930772,3.0357198358720217,8.543153342159877e-07,7.648179990037892e-08,-0.045841394252639514,1.9976700762294464,0.011273732783006063,2.850185807532715e-07,2.156455806961857e-06,2.462240130372455e-07,7.79207430607312e-06,0.8599527953005073,1.5927809343264154,2,0.029889352278717363,0.017320047160458256,0.04459844419170623,0.005800636783059023,10,0.0811638802492832,0.2988935227871736,0.03213746093576231,0.03213746093576231,0.012378731366617919,7.719784127993372e-07,1.1423050262461921e-05,1.7607013502152575e-05,7.719784127993372e-07,4.6501386143907804e-05,0.050513265301584245,1.8925581435371586,1.604180742156691e-06,1.4063148832779063e-06,0.3344940626484543,1.7930493595466537,2,0.029889352278717363,0.017320047160458256,0.04459844419170623,0.005800636783059023,10,0.0811638802492832,0.2988935227871736,0.03213746093576231,0.03213746093576231,0.012692199600339377,1.503349906482979e-06,1.71076531597572e-05,8.299981338062733e-07,7.494792173898012e-05,-0.13711983599828498,1.8865807024216859,0.01698976129481768,3.5354900869150727e-06,1.874314904663347e-05,2.1178945554203358e-06,0.3400057697488009,1.781587495520721
2.2655952735015232e-05,2,0.0021786655334382864,0.7666722046281002,0.6839691713490287,0.007315242749280536,0.6463410701005255,0.006057533556538756,0.06862573177665976,4.052668175126615e-05,1.4614049384873578,7.253206879885644,0.015482904526182955,1.1669302001764833e-05,4.961315723965139e-06,4.845607334815704e-07,1.6148247832239745e-05,-0.23620736648563848,1.330924494961234,0.010311237141045081,1.1128053770711214e-05,3.512204585205225e-06,1.1873622976528517e-07,-0.5427478968120295,1.5451976126917732,0.00010376382677849383,3,-0.47549842832682715,0.00946911040950692,0.005345165172749543,0.9745885049815065,1.2065570236756187,0.01730465501885739,5.439032802298331e-07,5.616503184063267e-06,5.081382281743782e-06,1.7709979844414186e-07,1.5323507576154002e-05,-0.7218462468423741,1.3257770032500027,0.015875067781084877,3.2521579290700582e-06,6.880572379202858e-06,4.926562934075312e-07,3.1678078001422986e-05,0.3005357321354761,1.4346632814042304,4,0.0713177995028015,0.011432758066330906,0.8333333333333334,0.009567882105569803,0.007370201751888684,0.0029136569198308696,1.1797329348764317e-06,7.005548293145262e-07,3.090190846462314e-07,3.039954910818321e-06,-0.4824537224542455,1.1680562403623573e-05,2.598745441273617e-06,3.081146607401874e-06,1.7244972094084574e-07,1.1680562403623573e-05,-0.9777336560569833,0.3132449525063925,0.024631785714973646,0.26163101032664277,0.013274363161853963,0.009814817379120743,0.8276576313765656,0.8276576313765656,2,0.6886030397225464,3.132449525063925,7.841563319484833e-07,7.648179990037892e-08,0.19903487549810656,1.739210649318414,0.012851251819099985,5.026817558971904e-07,2.177345343126393e-06,2.462240130372455e-07,7.79207430607312e-06,0.5095928671209301,1.4315548840300198,2,0.0316108672748366,0.017320047160458256,0.04459844419170623,0.0032833346266986536,10,0.08553997932876226,0.31610867274836596,0.01868237448671428,0.01868237448671428,0.01727926779750973,6.450689474849392e-06,7.4179805955560805e-06,1.3167756596599097e-05,7.719784127993372e-07,4.598119597362e-05,-0.20548788545655888,1.9505210317004482,2.881113429061801e-05,1.4063148832779063e-06,0.24934409316358722,1.8251789665862261,2,0.0316108672748366,0.017320047160458256,0.04459844419170623,0.0032833346266986536,10,0.08553997932876226,0.31610867274836596,0.01868237448671428,0.01868237448671428,0.018068562640978867,3.486185962898967e-06,9.96147958214909e-06,8.299981338062733e-07,5.815881800842827e-05,-0.41631023913991394,1.9397887990012121,0.017008911278123748,2.4455963068121378e-05,1.1266799800086194e-05,2.1178945554203358e-06,0.2577723898765412,1.8156677577810527
1.873376452194958e-05,2,0.003197440875383912,0.767086182039564,0.6843253224475603,0.006934666706558821,0.647058871909984,0.005431443829618822,0.08806244844020428,4.110972948060794e-05,1.4608365314890124,7.2570575224356215,0.031156048392522052,2.900698595511654e-06,4.913926429097081e-06,4.845607334815704e-07,1.6148247832239745e-05,0.08712591237717435,1.524770565384268,0.034995591450945475,9.855622150193117e-06,4.451149321360336e-06,1.1873622976528517e-07,-0.05774867577983076,1.8198931929096303,9.685502201291438e-05,3,-0.4751268500109164,0.010879015642294033,0.006482916139129243,0.9733136306493714,1.1892891649365012,0.016874028797802497,7.677338552976709e-06,5.858181957721151e-06,5.116060134180858e-06,1.7709979844414186e-07,1.5323507576154002e-05,-0.3338265214963926,1.5076414518332333,0.024256587882601453,2.9529631746730288e-05,9.674415678458869e-06,4.926562934075312e-07,3.1678078001422986e-05,0.711549583953676,1.4165791093058362,4,0.06813038970206209,0.014244627100291314,0.8666666666666667,0.009796405454994953,0.007306450340450904,0.012368874142180353,1.5450930499663648e-06,7.004003126622636e-07,3.090190846462314e-07,3.039954910818321e-06,-0.12209602811175295,8.719458291366429e-07,2.4285609412297856e-06,3.1245196541279827e-06,1.7244972094084574e-07,1.1680562403623573e-05,-1.1430094954271293,0.321596871747449,0.019296759028263874,0.2930807386117759,0.012682740245542801,0.010191752782062065,0.8304279484028692,0.8304279484028692,2,0.6891072328722105,3.2159687174744893,6.742876484772101e-08,6.742876484772101e-08,0.568259729216741,1.7087383614680725,0.013452839781528765,6.220624982449461e-06,2.5328838958902795e-06,2.462240130372455e-07,7.79207430607312e-06,0.8875734557500907,1.3777704610974997,2,0.0340251128015127,0.01861201322448903,0.04459844419170623,0.003283843023052277,10,0.08841637942130211,0.34025112801512697,0.03260228382267538,0.03260228382267538,0.018954993036557708,1.0943791152725038e-05,8.418661685849265e-06,1.3016575917004257e-05,7.719784127993372e-07,4.598119597362e-05,0.29880645750645257,2.0441858765231666,2.8917243401448947e-05,1.604180742156691e-06,0.7202678091419171,1.8322540637888933,2,0.0340251128015127,0.01861201322448903,0.04459844419170623,0.003283843023052277,10,0.08841637942130211,0.34025112801512697,0.03260228382267538,0.03260228382267538,0.019011365141115802,7.011912696115047e-06,1.047635922353291e-05,8.299981338062733e-07,5.815881800842827e-05,0.037798245726275506,1.9798248259735498,0.02150256964631909,3.23283672253796e-05,1.2332321731980777e-05,2.1178945554203358e-06,0.7287157230298315,1.8103478417808876
2.117412902108016e-05,3,0.003140812777121237,0.7671991015205645,0.683802975687436,0.007562136532918763,0.6469241682918018,0.005601378496997472,0.09174826138346781,4.808932021945086e-05,1.4613717442928926,7.255010386040002,0.01735786641720307,3.6291868303608384e-06,4.89980953220363e-06,4.845607334815704e-07,1.6148247832239745e-05,0.305771342415347,1.55352170784946,0.027035706460153356,8.106750171425139e-07,4.347820407507324e-06,1.1873622976528517e-07,0.008879624812311169,1.8110808239355667,8.012647946688663e-05,4,-0.4735438776018805,0.01187700351424622,0.005604242737942269,0.9681792075283239,1.2223166112342756,0.022293768972113832,1.7293726362241583e-06,5.601353369680968e-06,5.250646976633188e-06,1.7709979844414186e-07,1.5323507576154002e-05,-0.03872875799162957,1.4490395185421758,0.020229735909442714,7.516117181424664e-07,9.700311220932362e-06,7.516117181424664e-07,3.1678078001422986e-05,0.5459102726179339,1.4374042206518844,4,0.06458704063112071,0.011912408430232906,0.9,0.009440466184792985,0.00695962204828318,0.019974676128992865,7.252931681582915e-07,3.5900920885608537e-07,3.090190846462314e-07,1.5450930499663648e-06,0.12105945998762994,8.957560217294797e-07,2.3312667018979335e-06,3.1554336290480037e-06,1.7244972094084574e-07,1.1680562403623573e-05,-0.8978670145559977,0.32242926834046776,0.018468112898485343,0.2930807386117759,0.012717719317304643,0.010276847741211419,0.8333799200439782,0.8333799200439782,2,0.6872107091592073,3.2242926834046775,1.1589407461781347e-06,6.742876484772101e-08,0.2915507838315422,1.5214702043229962,0.020171749053615694,1.6040431221250724e-06,2.5376182276415044e-06,2.462240130372455e-07,7.79207430607312e-06,0.6500477566305388,1.4098143519390867,1,0.034823393259431776,0.018796120596567056,0.04459844419170623,0.004121309427589166,10,0.08679902130953032,0.3482339325943178,0.023140430969639803,0.023140430969639803,0.02988655982661692,4.4572280441032355e-05,8.2777701325905e-06,1.2610527937833252e-05,7.719784127993372e-07,4.4572280441032355e-05,0.6064028803444674,1.8018561693160364,5.055726431717871e-05,1.604180742156691e-06,0.404328203902503,1.6574540790924788,1,0.034823393259431776,0.018796120596567056,0.04459844419170623,0.004121309427589166,10,0.08679902130953032,0.3482339325943178,0.023140430969639803,0.023140430969639803,0.029987352021843917,5.150480217853066e-05,9.810957640543147e-06,8.299981338062733e-07,5.150480217853066e-05,0.3428810781721288,1.7483297283091939,0.022537661488230627,7.187827869212807e-05,2.054986418785036e-05,2.1178945554203358e-06,0.4105967122415356,1.6440796061527179
1.581938217883413e-05,2,0.003098351213864644,0.7682259820323629,0.6838405301990826,0.007523066492956909,0.6476420536127016,0.004789607393486027,0.09447019162899939,5.923461737760421e-05,1.462469571873533,7.260332561157228,0.013837535827171604,3.8570434876382336e-07,4.912237517328532e-06,3.8570434876382336e-07,1.6148247832239745e-05,-0.056077015277675876,1.4872818727496007,0.012405996780345303,1.608247394047216e-06,4.496771523935516e-06,7.615477986160046e-07,-0.27236249051740014,1.9580931642099486,5.877471684075603e-05,3,-0.4716219937759828,0.012173288641548036,0.005028512395892324,0.9619560791919097,1.2137010898270806,0.019137286640964424,1.7227881639091198e-06,5.755922206227466e-06,5.1095475605018845e-06,5.439032802298331e-07,1.5323507576154002e-05,-0.1735635511433084,1.5565364333422487,0.013581032183633698,2.047689702330104e-06,9.41647126179463e-06,7.516117181424664e-07,3.1678078001422986e-05,0.2255595421475851,1.6688202996900665,3,0.06401868252149673,0.010964390067679273,0.9,0.011123487550879867,0.00799352857408511,0.015032421269851168,1.622574544747232e-07,3.881830703387184e-07,1.622574544747232e-07,1.5450930499663648e-06,-0.24194564146036165,1.7056813094343388e-05,3.881658684286261e-06,5.401539708638876e-06,1.7244972094084574e-07,1.7056813094343388e-05,-1.1461542335242039,0.3252354985161408,0.016506538554376334,0.2930807386117759,0.014396301389196125,0.009655718879950051,0.8290140852047053,0.8290140852047053,3,0.6924815988029913,3.252354985161408,3.6673546925784947e-07,6.742876484772101e-08,0.15748049384284374,1.7094783084327825,0.011034326269810412,3.397210584348896e-08,2.576992915530534e-06,3.397210584348896e-08,7.79207430607312e-06,0.1426151094992051,1.675948302426094,2,0.0346982232669418,0.018796120596567056,0.04459844419170623,0.004311014775407473,10,0.0868885879103635,0.34698223266941797,0.024033225432262384,0.024033225432262384,0.014847257262232813,4.614418726157306e-05,1.2795410531314449e-05,1.6633078606515145e-05,7.719784127993372e-07,4.614418726157306e-05,0.31592274381320073,2.0325190925563836,3.824057246781981e-05,1.604180742156691e-06,0.14843722073924798,1.9093976916991808,2,0.0346982232669418,0.018796120596567056,0.04459844419170623,0.004311014775407473,10,0.0868885879103635,0.34698223266941797,0.024033225432262384,0.024033225432262384,0.01920579410214094,7.345253901106858e-05,1.7054588281438357e-05,8.299981338062733e-07,7.345253901106858e-05,0.038280788302850643,1.9588504535239624,0.010918738817520339,6.054802655625501e-05,2.33075199561511e-05,2.1178945554203358e-06,0.13232162949409604,1.8978459358451678
1.618595033611403e-05,3,0.0031735753348497505,0.7687113600031087,0.6831147395260182,0.008210034395121652,0.6475942299970334,0.004823577529787885,0.10288892099675429,8.792003636137969e-05,1.4624725527128621,7.259130497645635,0.014153576211069338,8.609151674704262e-08,3.6395912391959568e-06,8.609151674704262e-08,1.1669302001764833e-05,0.2956027828305955,1.6497811974126286,0.008113275257476337,1.79264599621011e-06,4.040576933688466e-06,7.615477986160046e-07,-0.3910800177637482,2.0190837714108145,5.89137840589598e-05,3,-0.47168193089347926,0.01110813491548605,0.00538282382611612,0.9622448662403642,1.218462192202236,0.009398046708694208,6.4953035941370275e-06,4.995201541243452e-06,4.314730077233701e-06,5.439032802298331e-07,1.5323507576154002e-05,0.13121432704298092,1.6187113566234503,0.006018916757347026,1.1149813474129401e-06,8.472702543175473e-06,7.516117181424664e-07,3.1678078001422986e-05,0.06793457286107621,1.8635865716370807,4,0.06450686665822584,0.010991714658702943,0.9,0.01006694530452677,0.0068689773050314715,0.010976536651669665,1.8759988893437264e-07,4.2379968496816976e-07,1.622574544747232e-07,1.5450930499663648e-06,0.20923309937221024,1.4116014079430994e-05,5.151389221443876e-06,6.118170181008735e-06,1.7244972094084574e-07,1.7056813094343388e-05,-1.275804957815599,0.33096098578617855,0.014117128544936705,0.30737769413820953,0.016416212075074432,0.009484765040880352,0.8267477678243743,0.8267477678243743,2,0.6970837855739996,3.309609857861785,1.3526501716088297e-06,6.742876484772101e-08,0.21594300122460658,1.6878188752838297,0.007254103506867805,3.6333129057900426e-06,2.543531903222804e-06,3.397210584348896e-08,7.79207430607312e-06,0.005495112314688555,1.8054285748422316,1,0.03673780287625009,0.02446351459264632,0.04459844419170623,0.005054145767560072,10,0.09010001026748823,0.3673780287625009,0.017827830399260503,0.017827830399260503,0.008379137608536522,7.733256961831628e-06,1.3452889099173812e-05,1.6286427792277774e-05,7.719784127993372e-07,4.614418726157306e-05,0.13941263700586073,2.1683469774099735,1.3076907098458023e-05,1.604180742156691e-06,-0.023398246382746367,2.031938712952871,1,0.03673780287625009,0.02446351459264632,0.04459844419170623,0.005054145767560072,10,0.09010001026748823,0.3673780287625009,0.017827830399260503,0.017827830399260503,0.006906772393859288,7.912492946928807e-06,1.7762837762750608e-05,1.503349906482979e-06,7.345253901106858e-05,-0.06546457461865067,2.037190839752567,0.007939554299378643,1.439159140462324e-05,2.2425084020273076e-05,3.3402913902227073e-06,-0.0382597491996429,2.024383684550793
1.6661014430373077e-05,2,0.003169589552422488,0.7692591965194183,0.6822270200677386,0.00856065205671648,0.6474118983854928,0.004914592016601275,0.09732054681489233,9.891171084316322e-05,1.4620576162277308,7.257431082935786,0.009969125425978269,7.872572938614418e-08,3.679781320954787e-06,7.872572938614418e-08,1.1669302001764833e-05,0.3040134250303627,1.6453784579386626,0.011815950570180367,2.6882390408539618e-06,4.233246057912262e-06,8.106750171425139e-07,-0.636877582134374,1.7602442208266182,4.4151341570382335e-05,3,-0.4702984242945334,0.010405482860004001,0.005826576451956785,0.9573839899045173,1.21915321610732,0.005528389926737665,9.730647821343566e-06,4.435915565762411e-06,3.14311142486387e-06,5.439032802298331e-07,9.730647821343566e-06,-0.03585782270401982,1.5707113705087308,0.011568419147220812,6.694616985550595e-07,7.71217779982051e-06,6.694616985550595e-07,3.1678078001422986e-05,-0.04859976549542998,1.8044663040005007,3,0.06752224237462938,0.013578742230513285,0.9333333333333333,0.012402419733429842,0.007329947806764279,0.010669350074624526,1.5012851338158946e-06,4.670141612626534e-07,1.622574544747232e-07,1.5450930499663648e-06,0.25219947565038087,2.1354249216492766e-06,5.347686741514719e-06,5.985323204154902e-06,8.719458291366429e-07,1.7056813094343388e-05,-0.9483589404524198,0.33151012914288813,0.013405380532687675,0.30737769413820953,0.018077944553556602,0.010893011314543228,0.8265190004223476,0.8265190004223476,2,0.6962447318894776,3.3151012914288813,2.188236721232763e-06,6.742876484772101e-08,0.3534968251208101,1.800112703798978,0.011099918909508755,1.4975928503778861e-06,1.788732224255493e-06,3.397210584348896e-08,6.220624982449461e-06,-0.03515844123847388,1.7804780820549198,2,0.03662861532951812,0.02446351459264632,0.04459844419170623,0.0047991274124901,10,0.09000871814990852,0.3662861532951811,0.027218774430892934,0.027218774430892934,0.01657566576708083,3.558299258715664e-05,1.692396120839673e-05,1.6921771265269728e-05,7.719784127993372e-07,4.614418726157306e-05,-0.013757962925740852,2.061000397452641,8.075411547331693e-06,1.604180742156691e-06,-0.09390783573333503,1.9831779631095763,2,0.03662861532951812,0.02446351459264632,0.04459844419170623,0.0047991274124901,10,0.09000871814990852,0.3662861532951811,0.027218774430892934,0.027218774430892934,0.01683407926605022,4.1278585444667625e-05,2.1424399746725197e-05,1.503349906482979e-06,7.345253901106858e-05,-0.1534194142425065,1.9835304787905434,0.016799140473114756,1.3216070326319667e-05,2.2068313494936244e-05,3.3402913902227073e-06,-0.10439513901490657,1.9788908644623446
1.5084827875417811e-05,2,0.003216463912038047,0.7699823644596556,0.6806775862221232,0.00798235748347333,0.6471052429872779,0.004783589078883451,0.09717234960144938,8.818895441353317e-05,1.4610252183139987,7.253299753408893,0.007115609668416627,5.518757788350161e-07,3.799940704663674e-06,7.872572938614418e-08,1.1669302001764833e-05,0.18547154208021674,1.7487220219592778,0.014381435019352089,4.7376222010839807e-07,4.166421377704158e-06,4.7376222010839807e-07,-0.9440397751631396,1.8861285585871503,4.53895837542235e-05,3,-0.47004489207623806,0.009275508479353323,0.006063189570395181,0.9573791141023479,1.2225478103553604,0.007866505733337163,2.414688761068228e-06,4.488606878050658e-06,3.104127433799958e-06,5.439032802298331e-07,9.730647821343566e-06,-0.05520977052630458,1.5859024780635491,0.011635663024409269,3.634024582123485e-06,4.907772457890564e-06,6.694616985550595e-07,2.9529631746730288e-05,-0.2509528038063849,1.8985028300790727,4,0.06888139458000622,0.014575587165521325,0.9333333333333333,0.012008050877627708,0.007538118764280714,0.010198783751733805,4.1420561689533126e-08,5.151292167333165e-07,4.1420561689533126e-08,1.5450930499663648e-06,0.11923174258522166,7.657480851261435e-07,5.262644645862458e-06,6.04349695547302e-06,7.657480851261435e-07,1.7056813094343388e-05,-1.231033022800253,0.32900457360053437,0.016208298009038,0.30116544332626655,0.018019202859860244,0.010907965951762232,0.8253922310197244,0.8253922310197244,3,0.6974075327746317,3.290045736005344,6.357063246977907e-09,6.357063246977907e-09,0.6893334945310754,1.608687090404232,0.008329683756831378,5.133803799767098e-06,2.061049806900148e-06,3.397210584348896e-08,6.220624982449461e-06,-0.1658050156346386,1.885545857617845,2,0.03522219719505384,0.024062914733893503,0.04459844419170623,0.004796946463639682,10,0.08978131389000746,0.3522219719505384,0.020886620998904815,0.020886620998904815,0.0061536240626441484,9.034533829756946e-06,1.7041723040657777e-05,1.6862255174394614e-05,7.719784127993372e-07,4.614418726157306e-05,0.28244211631186145,1.93032740678808,1.6312784905399224e-06,1.604180742156691e-06,0.0790878816593717,1.874414031969092,2,0.03522219719505384,0.024062914733893503,0.04459844419170623,0.004796946463639682,10,0.08978131389000746,0.3522219719505384,0.020886620998904815,0.020886620998904815,0.005079476999272669,9.19361141075769e-06,2.120464964136715e-05,1.503349906482979e-06,7.345253901106858e-05,0.14456948115101081,1.8476502621569781,0.00481980289623073,1.7907965962180824e-06,2.2889010500747516e-05,1.7907965962180824e-06,0.056392705682320535,1.8744671382249327
1.7921399444533365e-05,2,0.003289739616598792,0.7700640868113392,0.6792637420568494,0.008707870456114541,0.6463873894672796,0.005257563722661018,0.1018362438427286,0.00010106832387551801,1.4601019659821186,7.246639144340943,0.011225834976862324,8.400066333482296e-07,3.7868390077917412e-06,7.872572938614418e-08,1.1669302001764833e-05,0.18011768678232937,1.742121399690322,0.005989884002750298,4.7010914639593485e-06,4.234416157575677e-06,4.7376222010839807e-07,-0.5407482063985937,1.9498691595319915,3.208202284518713e-05,2,-0.47118921863151736,0.008690067919788347,0.006252712422671257,0.95504729660358,1.2267414512627823,0.006952161031894942,1.3914226368663834e-05,5.14604936084999e-06,4.156281473245967e-06,5.439032802298331e-07,1.3914226368663834e-05,0.033238282533510466,1.672356399227497,0.003313141232673549,2.7923233870044018e-06,4.692015541012267e-06,6.694616985550595e-07,2.9529631746730288e-05,0.08533283548671258,1.9748030811929211,3,0.06615159628659607,0.015482201548350744,0.9333333333333333,0.01520831489440488,0.010029002439586402,0.004723629106006103,2.0531798595779945e-06,6.373431528346616e-07,4.1420561689533126e-08,2.0531798595779945e-06,0.10920924768140414,2.1726051972407745e-06,5.324448659595551e-06,6.008317957009774e-06,7.657480851261435e-07,1.7056813094343388e-05,-1.3000670782493242,0.32218988246693214,0.023431566845264627,0.27051552746798424,0.01984005044026832,0.011336250817045205,0.829094843777835,0.829094843777835,3,0.7052933585514334,3.221898824669322,2.5348021843162016e-07,6.357063246977907e-09,0.7482148117544543,1.5938536688332756,0.006694723180179452,3.2565721064230546e-07,2.086195556948148e-06,3.397210584348896e-08,6.220624982449461e-06,-0.06684473733864324,1.8827212028395879,2,0.032912050741587165,0.02149697965703952,0.043217573842434576,0.004927404167642007,10,0.08753519256348263,0.3291205074158716,0.010387875232098609,0.010387875232098609,0.026752337892247978,1.0469942686169435e-05,1.7944721220399442e-05,1.623260839582116e-05,7.719784127993372e-07,4.614418726157306e-05,0.40775997754852866,1.9095223801965615,9.834815414205097e-06,1.604180742156691e-06,0.2457306492029215,1.8128351425251714,2,0.032912050741587165,0.02149697965703952,0.043217573842434576,0.004927404167642007,10,0.08753519256348263,0.3291205074158716,0.010387875232098609,0.010387875232098609,0.027124251632801036,1.3934953509200357e-05,2.2174193526111343e-05,1.503349906482979e-06,7.345253901106858e-05,0.27232499455540116,1.8283874582555053,0.024464567257184537,1.299609213781559e-05,2.2153300073745172e-05,1.7907965962180824e-06,0.21575909216153938,1.8206637952485631
1.632286816375199e-05,3,0.0032539519744764355,0.7704167290996827,0.6779692186593584,0.008671324550288002,0.6458096221292624,0.005091728546214851,0.10276345877941451,0.00011063408294818428,1.4587941108632525,7.241929738795205,0.007586035876295092,6.402899954824315e-07,3.3379140835575423e-06,7.872572938614418e-08,1.1669302001764833e-05,0.3203950614866197,1.6095747500249058,0.0081262537544472,4.697449578707863e-06,4.310265270645074e-06,4.7376222010839807e-07,-0.42169227940976856,1.8262415481580183,3.4115926749872875e-05,2,-0.4707305812745384,0.00790204931340765,0.00628805660418808,0.9536520221772925,1.2279245323315229,0.005970516153031563,8.169753891595081e-07,5.088683225174709e-06,4.2113134015077594e-06,5.439032802298331e-07,1.3914226368663834e-05,0.2571973898757617,1.4372120361256768,0.004640805309188382,1.4844986771660478e-06,4.660389388656787e-06,6.694616985550595e-07,2.9529631746730288e-05,-0.23950173769094976,1.7135265679011495,4,0.06588717597839107,0.015460209030304,0.9666666666666667,0.016164521455135177,0.009703405795307847,0.009940587901632344,6.047845642176675e-07,6.426184772308398e-07,4.1420561689533126e-08,2.0531798595779945e-06,0.239475278736746,1.0187451285528312e-06,5.274816905897524e-06,6.041538503237269e-06,7.657480851261435e-07,1.7056813094343388e-05,-1.1559768973287956,0.31605955558424387,0.02885908290587087,0.26532518836004904,0.019155686189354586,0.011975398169741637,0.8277219955579388,0.8277219955579388,4,0.7051844284913273,3.1605955558424377,2.39914880989505e-07,6.357063246977907e-09,0.22224668077367546,1.6589024583726295,0.004339934939494058,2.540625114798142e-07,2.135075787070322e-06,3.397210584348896e-08,6.220624982449461e-06,-0.541299687791694,1.689337028087105,2,0.0304883262015745,0.018980328442307952,0.04146250242721926,0.0048330179646193135,10,0.08193391897901911,0.304883262015745,0.012205662135054585,0.012205662135054585,0.0017403435386452546,1.6169471029664437e-06,1.7332059991086025e-05,1.6714528771599216e-05,7.719784127993372e-07,4.614418726157306e-05,0.09880764931899895,1.7417311703446505,4.2853245038884214e-06,1.604180742156691e-06,-0.32709376707978893,1.7859147886690212,2,0.0304883262015745,0.018980328442307952,0.04146250242721926,0.0048330179646193135,10,0.08193391897901911,0.304883262015745,0.012205662135054585,0.012205662135054585,0.002088860859462995,9.202574836782978e-07,2.10198690550329e-05,9.202574836782978e-07,7.345253901106858e-05,-0.11256361168389314,1.7890063970166017,0.005184127918720608,3.955098519251632e-06,2.3110861638310425e-05,1.7907965962180824e-06,-0.3577559650793931,1.778581729300893
